Source,Target,Type,Id,Label,timeset,Weight,Disease/Disorder
253,294,Undirected,1469,D54,,1,Nonsyndromic Deafness
253,295,Undirected,1470,D54,,1,Nonsyndromic Deafness
253,296,Undirected,1471,D54,,1,Nonsyndromic Deafness
253,297,Undirected,1472,D54,,1,Nonsyndromic Deafness
253,298,Undirected,1473,D54,,1,Nonsyndromic Deafness
253,299,Undirected,1474,D54,,1,Nonsyndromic Deafness
253,300,Undirected,1475,D54,,1,Nonsyndromic Deafness
253,301,Undirected,1476,D54,,1,Nonsyndromic Deafness
253,302,Undirected,1477,D54,,1,Nonsyndromic Deafness
253,303,Undirected,1478,D54,,2,Nonsyndromic Deafness
254,255,Undirected,1480,D54,,1,Nonsyndromic Deafness
254,256,Undirected,1481,D54,,1,Nonsyndromic Deafness
254,257,Undirected,1482,D54,,1,Nonsyndromic Deafness
254,258,Undirected,1483,D54,,1,Nonsyndromic Deafness
254,259,Undirected,1484,D54,,1,Nonsyndromic Deafness
254,260,Undirected,1485,D54,,1,Nonsyndromic Deafness
254,261,Undirected,1486,D54,,1,Nonsyndromic Deafness
254,262,Undirected,1487,D54,,1,Nonsyndromic Deafness
254,263,Undirected,1488,D54,,1,Nonsyndromic Deafness
254,264,Undirected,1489,D54,,1,Nonsyndromic Deafness
254,265,Undirected,1490,D54,,1,Nonsyndromic Deafness
254,266,Undirected,1491,D54,,1,Nonsyndromic Deafness
254,267,Undirected,1492,D54,,1,Nonsyndromic Deafness
254,268,Undirected,1493,D54,,1,Nonsyndromic Deafness
254,269,Undirected,1494,D54,,1,Nonsyndromic Deafness
254,270,Undirected,1495,D54,,1,Nonsyndromic Deafness
254,271,Undirected,1496,D54,,1,Nonsyndromic Deafness
254,273,Undirected,1497,D54,,1,Nonsyndromic Deafness
254,274,Undirected,1498,D54,,1,Nonsyndromic Deafness
254,275,Undirected,1499,D54,,1,Nonsyndromic Deafness
254,276,Undirected,1500,D54,,1,Nonsyndromic Deafness
254,277,Undirected,1501,D54,,1,Nonsyndromic Deafness
254,278,Undirected,1502,D54,,1,Nonsyndromic Deafness
254,279,Undirected,1503,D54,,1,Nonsyndromic Deafness
254,280,Undirected,1504,D54,,1,Nonsyndromic Deafness
254,281,Undirected,1505,D54,,1,Nonsyndromic Deafness
254,282,Undirected,1506,D54,,1,Nonsyndromic Deafness
254,283,Undirected,1507,D54,,1,Nonsyndromic Deafness
254,284,Undirected,1508,D54,,1,Nonsyndromic Deafness
254,285,Undirected,1509,D54,,1,Nonsyndromic Deafness
254,286,Undirected,1510,D54,,1,Nonsyndromic Deafness
254,287,Undirected,1511,D54,,1,Nonsyndromic Deafness
254,288,Undirected,1512,D54,,1,Nonsyndromic Deafness
254,289,Undirected,1513,D54,,1,Nonsyndromic Deafness
254,290,Undirected,1514,D54,,1,Nonsyndromic Deafness
254,291,Undirected,1515,D54,,1,Nonsyndromic Deafness
254,292,Undirected,1516,D54,,1,Nonsyndromic Deafness
254,293,Undirected,1517,D54,,1,Nonsyndromic Deafness
254,294,Undirected,1518,D54,,1,Nonsyndromic Deafness
254,295,Undirected,1519,D54,,1,Nonsyndromic Deafness
254,296,Undirected,1520,D54,,1,Nonsyndromic Deafness
254,297,Undirected,1521,D54,,1,Nonsyndromic Deafness
254,298,Undirected,1522,D54,,1,Nonsyndromic Deafness
254,299,Undirected,1523,D54,,1,Nonsyndromic Deafness
254,300,Undirected,1524,D54,,1,Nonsyndromic Deafness
254,301,Undirected,1525,D54,,1,Nonsyndromic Deafness
254,302,Undirected,1526,D54,,1,Nonsyndromic Deafness
254,303,Undirected,1527,D54,,1,Nonsyndromic Deafness
255,256,Undirected,1528,D54,,1,Nonsyndromic Deafness
255,257,Undirected,1529,D54,,1,Nonsyndromic Deafness
255,258,Undirected,1530,D54,,1,Nonsyndromic Deafness
255,259,Undirected,1531,D54,,1,Nonsyndromic Deafness
255,260,Undirected,1532,D54,,1,Nonsyndromic Deafness
255,261,Undirected,1533,D54,,1,Nonsyndromic Deafness
255,262,Undirected,1534,D54,,1,Nonsyndromic Deafness
255,263,Undirected,1535,D54,,1,Nonsyndromic Deafness
255,264,Undirected,1536,D54,,1,Nonsyndromic Deafness
255,265,Undirected,1537,D54,,1,Nonsyndromic Deafness
255,266,Undirected,1538,D54,,1,Nonsyndromic Deafness
255,267,Undirected,1539,D54,,1,Nonsyndromic Deafness
255,268,Undirected,1540,D54,,1,Nonsyndromic Deafness
255,269,Undirected,1541,D54,,1,Nonsyndromic Deafness
255,270,Undirected,1542,D54,,1,Nonsyndromic Deafness
255,271,Undirected,1543,D54,,1,Nonsyndromic Deafness
255,273,Undirected,1544,D54,,1,Nonsyndromic Deafness
255,274,Undirected,1545,D54,,1,Nonsyndromic Deafness
255,275,Undirected,1546,D54,,1,Nonsyndromic Deafness
255,276,Undirected,1547,D54,,1,Nonsyndromic Deafness
255,277,Undirected,1548,D54,,1,Nonsyndromic Deafness
255,278,Undirected,1549,D54,,1,Nonsyndromic Deafness
255,279,Undirected,1550,D54,,1,Nonsyndromic Deafness
255,280,Undirected,1551,D54,,1,Nonsyndromic Deafness
255,281,Undirected,1552,D54,,1,Nonsyndromic Deafness
255,282,Undirected,1553,D54,,1,Nonsyndromic Deafness
255,283,Undirected,1554,D54,,1,Nonsyndromic Deafness
255,284,Undirected,1555,D54,,1,Nonsyndromic Deafness
255,285,Undirected,1556,D54,,1,Nonsyndromic Deafness
255,286,Undirected,1557,D54,,1,Nonsyndromic Deafness
255,287,Undirected,1558,D54,,1,Nonsyndromic Deafness
255,288,Undirected,1559,D54,,1,Nonsyndromic Deafness
255,289,Undirected,1560,D54,,1,Nonsyndromic Deafness
255,290,Undirected,1561,D54,,1,Nonsyndromic Deafness
255,291,Undirected,1562,D54,,1,Nonsyndromic Deafness
255,292,Undirected,1563,D54,,1,Nonsyndromic Deafness
255,293,Undirected,1564,D54,,1,Nonsyndromic Deafness
255,294,Undirected,1565,D54,,1,Nonsyndromic Deafness
255,295,Undirected,1566,D54,,1,Nonsyndromic Deafness
255,296,Undirected,1567,D54,,1,Nonsyndromic Deafness
255,297,Undirected,1568,D54,,1,Nonsyndromic Deafness
255,298,Undirected,1569,D54,,1,Nonsyndromic Deafness
255,299,Undirected,1570,D54,,1,Nonsyndromic Deafness
255,300,Undirected,1571,D54,,1,Nonsyndromic Deafness
255,301,Undirected,1572,D54,,1,Nonsyndromic Deafness
255,302,Undirected,1573,D54,,1,Nonsyndromic Deafness
255,303,Undirected,1574,D54,,1,Nonsyndromic Deafness
256,257,Undirected,1575,D54,,1,Nonsyndromic Deafness
256,258,Undirected,1576,D54,,1,Nonsyndromic Deafness
256,259,Undirected,1577,D54,,1,Nonsyndromic Deafness
256,260,Undirected,1578,D54,,1,Nonsyndromic Deafness
256,261,Undirected,1579,D54,,1,Nonsyndromic Deafness
256,262,Undirected,1580,D54,,1,Nonsyndromic Deafness
256,263,Undirected,1581,D54,,1,Nonsyndromic Deafness
256,264,Undirected,1582,D54,,1,Nonsyndromic Deafness
256,265,Undirected,1583,D54,,1,Nonsyndromic Deafness
256,266,Undirected,1584,D54,,1,Nonsyndromic Deafness
256,267,Undirected,1585,D54,,1,Nonsyndromic Deafness
256,268,Undirected,1586,D54,,1,Nonsyndromic Deafness
256,269,Undirected,1587,D54,,1,Nonsyndromic Deafness
256,270,Undirected,1588,D54,,1,Nonsyndromic Deafness
256,271,Undirected,1589,D54,,1,Nonsyndromic Deafness
256,272,Undirected,1590,D54,,1,Nonsyndromic Deafness
256,273,Undirected,1591,D54,,1,Nonsyndromic Deafness
256,274,Undirected,1592,D54,,1,Nonsyndromic Deafness
256,275,Undirected,1593,D54,,1,Nonsyndromic Deafness
256,276,Undirected,1594,D54,,1,Nonsyndromic Deafness
256,277,Undirected,1595,D54,,1,Nonsyndromic Deafness
256,278,Undirected,1596,D54,,1,Nonsyndromic Deafness
256,279,Undirected,1597,D54,,1,Nonsyndromic Deafness
256,280,Undirected,1598,D54,,1,Nonsyndromic Deafness
256,281,Undirected,1599,D54,,1,Nonsyndromic Deafness
256,282,Undirected,1600,D54,,1,Nonsyndromic Deafness
256,283,Undirected,1601,D54,,1,Nonsyndromic Deafness
256,284,Undirected,1602,D54,,1,Nonsyndromic Deafness
256,285,Undirected,1603,D54,,1,Nonsyndromic Deafness
256,286,Undirected,1604,D54,,1,Nonsyndromic Deafness
256,287,Undirected,1605,D54,,1,Nonsyndromic Deafness
256,288,Undirected,1606,D54,,1,Nonsyndromic Deafness
256,289,Undirected,1607,D54,,1,Nonsyndromic Deafness
256,290,Undirected,1608,D54,,1,Nonsyndromic Deafness
256,291,Undirected,1609,D54,,1,Nonsyndromic Deafness
256,292,Undirected,1610,D54,,1,Nonsyndromic Deafness
256,293,Undirected,1611,D54,,1,Nonsyndromic Deafness
256,294,Undirected,1612,D54,,1,Nonsyndromic Deafness
256,295,Undirected,1613,D54,,1,Nonsyndromic Deafness
256,296,Undirected,1614,D54,,1,Nonsyndromic Deafness
256,297,Undirected,1615,D54,,1,Nonsyndromic Deafness
256,298,Undirected,1616,D54,,1,Nonsyndromic Deafness
256,299,Undirected,1617,D54,,1,Nonsyndromic Deafness
256,300,Undirected,1618,D54,,1,Nonsyndromic Deafness
256,301,Undirected,1619,D54,,1,Nonsyndromic Deafness
256,302,Undirected,1620,D54,,1,Nonsyndromic Deafness
256,303,Undirected,1621,D54,,1,Nonsyndromic Deafness
257,258,Undirected,1622,D54,,1,Nonsyndromic Deafness
257,259,Undirected,1623,D54,,1,Nonsyndromic Deafness
257,260,Undirected,1624,D54,,1,Nonsyndromic Deafness
257,261,Undirected,1625,D54,,1,Nonsyndromic Deafness
257,262,Undirected,1626,D54,,1,Nonsyndromic Deafness
257,263,Undirected,1627,D54,,1,Nonsyndromic Deafness
257,264,Undirected,1628,D54,,1,Nonsyndromic Deafness
257,265,Undirected,1629,D54,,1,Nonsyndromic Deafness
257,266,Undirected,1630,D54,,1,Nonsyndromic Deafness
257,267,Undirected,1631,D54,,1,Nonsyndromic Deafness
257,268,Undirected,1632,D54,,1,Nonsyndromic Deafness
257,269,Undirected,1633,D54,,1,Nonsyndromic Deafness
257,270,Undirected,1634,D54,,1,Nonsyndromic Deafness
257,271,Undirected,1635,D54,,1,Nonsyndromic Deafness
257,273,Undirected,1636,D54,,1,Nonsyndromic Deafness
257,274,Undirected,1637,D54,,1,Nonsyndromic Deafness
257,275,Undirected,1638,D54,,1,Nonsyndromic Deafness
257,276,Undirected,1639,D54,,1,Nonsyndromic Deafness
257,277,Undirected,1640,D54,,1,Nonsyndromic Deafness
257,278,Undirected,1641,D54,,1,Nonsyndromic Deafness
257,279,Undirected,1642,D54,,1,Nonsyndromic Deafness
257,280,Undirected,1643,D54,,1,Nonsyndromic Deafness
257,281,Undirected,1644,D54,,1,Nonsyndromic Deafness
257,282,Undirected,1645,D54,,1,Nonsyndromic Deafness
257,283,Undirected,1646,D54,,1,Nonsyndromic Deafness
257,284,Undirected,1647,D54,,1,Nonsyndromic Deafness
257,285,Undirected,1648,D54,,1,Nonsyndromic Deafness
257,286,Undirected,1649,D54,,1,Nonsyndromic Deafness
257,287,Undirected,1650,D54,,1,Nonsyndromic Deafness
257,288,Undirected,1651,D54,,1,Nonsyndromic Deafness
257,289,Undirected,1652,D54,,1,Nonsyndromic Deafness
257,290,Undirected,1653,D54,,1,Nonsyndromic Deafness
257,291,Undirected,1654,D54,,1,Nonsyndromic Deafness
257,292,Undirected,1655,D54,,1,Nonsyndromic Deafness
257,293,Undirected,1656,D54,,1,Nonsyndromic Deafness
257,294,Undirected,1657,D54,,1,Nonsyndromic Deafness
257,295,Undirected,1658,D54,,1,Nonsyndromic Deafness
257,296,Undirected,1659,D54,,1,Nonsyndromic Deafness
257,297,Undirected,1660,D54,,1,Nonsyndromic Deafness
257,298,Undirected,1661,D54,,1,Nonsyndromic Deafness
257,299,Undirected,1662,D54,,1,Nonsyndromic Deafness
257,300,Undirected,1663,D54,,1,Nonsyndromic Deafness
257,301,Undirected,1664,D54,,1,Nonsyndromic Deafness
257,302,Undirected,1665,D54,,1,Nonsyndromic Deafness
257,303,Undirected,1666,D54,,1,Nonsyndromic Deafness
258,259,Undirected,1667,D54,,1,Nonsyndromic Deafness
258,260,Undirected,1668,D54,,1,Nonsyndromic Deafness
258,261,Undirected,1669,D54,,1,Nonsyndromic Deafness
258,262,Undirected,1670,D54,,1,Nonsyndromic Deafness
258,263,Undirected,1671,D54,,1,Nonsyndromic Deafness
258,264,Undirected,1672,D54,,1,Nonsyndromic Deafness
258,265,Undirected,1673,D54,,1,Nonsyndromic Deafness
258,266,Undirected,1674,D54,,1,Nonsyndromic Deafness
258,267,Undirected,1675,D54,,1,Nonsyndromic Deafness
258,268,Undirected,1676,D54,,1,Nonsyndromic Deafness
258,269,Undirected,1677,D54,,1,Nonsyndromic Deafness
258,270,Undirected,1678,D54,,1,Nonsyndromic Deafness
258,271,Undirected,1679,D54,,1,Nonsyndromic Deafness
258,273,Undirected,1680,D54,,1,Nonsyndromic Deafness
258,274,Undirected,1681,D54,,1,Nonsyndromic Deafness
258,275,Undirected,1682,D54,,1,Nonsyndromic Deafness
258,276,Undirected,1683,D54,,1,Nonsyndromic Deafness
258,277,Undirected,1684,D54,,1,Nonsyndromic Deafness
258,278,Undirected,1685,D54,,1,Nonsyndromic Deafness
258,279,Undirected,1686,D54,,1,Nonsyndromic Deafness
258,280,Undirected,1687,D54,,1,Nonsyndromic Deafness
258,281,Undirected,1688,D54,,1,Nonsyndromic Deafness
258,282,Undirected,1689,D54,,1,Nonsyndromic Deafness
258,283,Undirected,1690,D54,,1,Nonsyndromic Deafness
258,284,Undirected,1691,D54,,1,Nonsyndromic Deafness
258,285,Undirected,1692,D54,,1,Nonsyndromic Deafness
258,286,Undirected,1693,D54,,1,Nonsyndromic Deafness
258,287,Undirected,1694,D54,,1,Nonsyndromic Deafness
258,288,Undirected,1695,D54,,1,Nonsyndromic Deafness
258,289,Undirected,1696,D54,,1,Nonsyndromic Deafness
258,290,Undirected,1697,D54,,1,Nonsyndromic Deafness
258,291,Undirected,1698,D54,,1,Nonsyndromic Deafness
258,292,Undirected,1699,D54,,1,Nonsyndromic Deafness
258,293,Undirected,1700,D54,,1,Nonsyndromic Deafness
258,294,Undirected,1701,D54,,1,Nonsyndromic Deafness
258,295,Undirected,1702,D54,,1,Nonsyndromic Deafness
258,296,Undirected,1703,D54,,1,Nonsyndromic Deafness
258,297,Undirected,1704,D54,,1,Nonsyndromic Deafness
258,298,Undirected,1705,D54,,1,Nonsyndromic Deafness
258,299,Undirected,1706,D54,,1,Nonsyndromic Deafness
258,300,Undirected,1707,D54,,1,Nonsyndromic Deafness
258,301,Undirected,1708,D54,,1,Nonsyndromic Deafness
258,302,Undirected,1709,D54,,1,Nonsyndromic Deafness
258,303,Undirected,1710,D54,,1,Nonsyndromic Deafness
259,260,Undirected,1711,D54,,1,Nonsyndromic Deafness
259,261,Undirected,1712,D54,,1,Nonsyndromic Deafness
259,262,Undirected,1713,D54,,1,Nonsyndromic Deafness
259,263,Undirected,1714,D54,,1,Nonsyndromic Deafness
259,264,Undirected,1715,D54,,1,Nonsyndromic Deafness
259,265,Undirected,1716,D54,,1,Nonsyndromic Deafness
259,266,Undirected,1717,D54,,1,Nonsyndromic Deafness
259,267,Undirected,1718,D54,,1,Nonsyndromic Deafness
259,268,Undirected,1719,D54,,1,Nonsyndromic Deafness
259,269,Undirected,1720,D54,,1,Nonsyndromic Deafness
259,270,Undirected,1721,D54,,1,Nonsyndromic Deafness
259,271,Undirected,1722,D54,,1,Nonsyndromic Deafness
259,273,Undirected,1723,D54,,1,Nonsyndromic Deafness
259,274,Undirected,1724,D54,,1,Nonsyndromic Deafness
259,275,Undirected,1725,D54,,1,Nonsyndromic Deafness
259,276,Undirected,1726,D54,,1,Nonsyndromic Deafness
259,277,Undirected,1727,D77,,2,Usher Syndrome
259,278,Undirected,1728,D54,,1,Nonsyndromic Deafness
259,279,Undirected,1729,D77,,2,Usher Syndrome
259,280,Undirected,1730,D54,,1,Nonsyndromic Deafness
259,281,Undirected,1731,D77,,2,Usher Syndrome
259,282,Undirected,1732,D54,,1,Nonsyndromic Deafness
259,283,Undirected,1733,D54,,1,Nonsyndromic Deafness
259,284,Undirected,1734,D54,,1,Nonsyndromic Deafness
259,285,Undirected,1735,D54,,1,Nonsyndromic Deafness
259,286,Undirected,1736,D54,,1,Nonsyndromic Deafness
259,287,Undirected,1737,D54,,1,Nonsyndromic Deafness
259,288,Undirected,1738,D54,,1,Nonsyndromic Deafness
259,289,Undirected,1739,D54,,1,Nonsyndromic Deafness
259,290,Undirected,1740,D54,,1,Nonsyndromic Deafness
259,291,Undirected,1741,D54,,1,Nonsyndromic Deafness
259,292,Undirected,1742,D54,,1,Nonsyndromic Deafness
259,293,Undirected,1743,D54,,1,Nonsyndromic Deafness
259,294,Undirected,1744,D54,,1,Nonsyndromic Deafness
259,295,Undirected,1745,D54,,1,Nonsyndromic Deafness
259,296,Undirected,1746,D54,,1,Nonsyndromic Deafness
259,297,Undirected,1747,D54,,1,Nonsyndromic Deafness
259,298,Undirected,1748,D54,,1,Nonsyndromic Deafness
259,299,Undirected,1749,D54,,1,Nonsyndromic Deafness
259,300,Undirected,1750,D54,,1,Nonsyndromic Deafness
259,301,Undirected,1751,D54,,1,Nonsyndromic Deafness
259,302,Undirected,1752,D54,,1,Nonsyndromic Deafness
259,303,Undirected,1753,D54,,1,Nonsyndromic Deafness
260,261,Undirected,1754,D54,,1,Nonsyndromic Deafness
260,262,Undirected,1755,D54,,1,Nonsyndromic Deafness
260,263,Undirected,1756,D54,,1,Nonsyndromic Deafness
260,264,Undirected,1757,D54,,1,Nonsyndromic Deafness
260,265,Undirected,1758,D54,,1,Nonsyndromic Deafness
260,266,Undirected,1759,D54,,1,Nonsyndromic Deafness
260,267,Undirected,1760,D54,,1,Nonsyndromic Deafness
260,268,Undirected,1761,D54,,1,Nonsyndromic Deafness
260,269,Undirected,1762,D54,,1,Nonsyndromic Deafness
260,270,Undirected,1763,D54,,1,Nonsyndromic Deafness
260,271,Undirected,1764,D54,,1,Nonsyndromic Deafness
260,272,Undirected,1765,D54,,1,Nonsyndromic Deafness
260,273,Undirected,1766,D54,,1,Nonsyndromic Deafness
260,274,Undirected,1767,D54,,1,Nonsyndromic Deafness
260,275,Undirected,1768,D54,,1,Nonsyndromic Deafness
260,276,Undirected,1769,D54,,1,Nonsyndromic Deafness
260,277,Undirected,1770,D54,,1,Nonsyndromic Deafness
260,278,Undirected,1771,D54,,1,Nonsyndromic Deafness
260,279,Undirected,1772,D54,,1,Nonsyndromic Deafness
260,280,Undirected,1773,D54,,1,Nonsyndromic Deafness
260,281,Undirected,1774,D54,,1,Nonsyndromic Deafness
260,282,Undirected,1775,D54,,1,Nonsyndromic Deafness
260,283,Undirected,1776,D54,,1,Nonsyndromic Deafness
260,284,Undirected,1777,D54,,1,Nonsyndromic Deafness
260,285,Undirected,1778,D54,,1,Nonsyndromic Deafness
260,286,Undirected,1779,D54,,1,Nonsyndromic Deafness
260,287,Undirected,1780,D54,,1,Nonsyndromic Deafness
260,288,Undirected,1781,D54,,1,Nonsyndromic Deafness
260,289,Undirected,1782,D54,,1,Nonsyndromic Deafness
260,290,Undirected,1783,D54,,1,Nonsyndromic Deafness
260,291,Undirected,1784,D54,,1,Nonsyndromic Deafness
260,292,Undirected,1785,D54,,1,Nonsyndromic Deafness
260,293,Undirected,1786,D54,,1,Nonsyndromic Deafness
260,294,Undirected,1787,D54,,1,Nonsyndromic Deafness
260,295,Undirected,1788,D54,,1,Nonsyndromic Deafness
260,296,Undirected,1789,D54,,1,Nonsyndromic Deafness
260,297,Undirected,1790,D54,,1,Nonsyndromic Deafness
260,298,Undirected,1791,D54,,1,Nonsyndromic Deafness
260,299,Undirected,1792,D54,,1,Nonsyndromic Deafness
260,300,Undirected,1793,D54,,1,Nonsyndromic Deafness
260,301,Undirected,1794,D54,,1,Nonsyndromic Deafness
260,302,Undirected,1795,D54,,1,Nonsyndromic Deafness
260,303,Undirected,1796,D54,,1,Nonsyndromic Deafness
261,262,Undirected,1797,D54,,1,Nonsyndromic Deafness
261,263,Undirected,1798,D54,,1,Nonsyndromic Deafness
261,264,Undirected,1799,D54,,1,Nonsyndromic Deafness
261,265,Undirected,1800,D54,,1,Nonsyndromic Deafness
261,266,Undirected,1801,D54,,1,Nonsyndromic Deafness
261,267,Undirected,1802,D54,,1,Nonsyndromic Deafness
261,268,Undirected,1803,D54,,1,Nonsyndromic Deafness
261,269,Undirected,1804,D54,,1,Nonsyndromic Deafness
261,270,Undirected,1805,D54,,1,Nonsyndromic Deafness
261,271,Undirected,1806,D54,,1,Nonsyndromic Deafness
261,273,Undirected,1807,D54,,1,Nonsyndromic Deafness
261,274,Undirected,1808,D54,,1,Nonsyndromic Deafness
261,275,Undirected,1809,D54,,1,Nonsyndromic Deafness
261,276,Undirected,1810,D54,,1,Nonsyndromic Deafness
261,277,Undirected,1811,D54,,1,Nonsyndromic Deafness
261,278,Undirected,1812,D54,,1,Nonsyndromic Deafness
261,279,Undirected,1813,D54,,1,Nonsyndromic Deafness
261,280,Undirected,1814,D54,,1,Nonsyndromic Deafness
261,281,Undirected,1815,D54,,1,Nonsyndromic Deafness
261,282,Undirected,1816,D54,,1,Nonsyndromic Deafness
261,283,Undirected,1817,D54,,1,Nonsyndromic Deafness
261,284,Undirected,1818,D54,,1,Nonsyndromic Deafness
261,285,Undirected,1819,D54,,1,Nonsyndromic Deafness
261,286,Undirected,1820,D54,,1,Nonsyndromic Deafness
261,287,Undirected,1821,D54,,1,Nonsyndromic Deafness
261,288,Undirected,1822,D54,,1,Nonsyndromic Deafness
261,289,Undirected,1823,D54,,1,Nonsyndromic Deafness
261,290,Undirected,1824,D54,,1,Nonsyndromic Deafness
261,291,Undirected,1825,D54,,1,Nonsyndromic Deafness
261,292,Undirected,1826,D54,,1,Nonsyndromic Deafness
261,293,Undirected,1827,D54,,1,Nonsyndromic Deafness
261,294,Undirected,1828,D54,,1,Nonsyndromic Deafness
261,295,Undirected,1829,D54,,1,Nonsyndromic Deafness
261,296,Undirected,1830,D54,,1,Nonsyndromic Deafness
261,297,Undirected,1831,D54,,1,Nonsyndromic Deafness
261,298,Undirected,1832,D54,,1,Nonsyndromic Deafness
261,299,Undirected,1833,D54,,1,Nonsyndromic Deafness
261,300,Undirected,1834,D54,,1,Nonsyndromic Deafness
261,301,Undirected,1835,D54,,1,Nonsyndromic Deafness
261,302,Undirected,1836,D54,,1,Nonsyndromic Deafness
261,303,Undirected,1837,D54,,1,Nonsyndromic Deafness
262,263,Undirected,1838,D54,,1,Nonsyndromic Deafness
262,264,Undirected,1839,D54,,1,Nonsyndromic Deafness
262,265,Undirected,1840,D54,,1,Nonsyndromic Deafness
262,266,Undirected,1841,D54,,1,Nonsyndromic Deafness
262,267,Undirected,1842,D54,,1,Nonsyndromic Deafness
262,268,Undirected,1843,D54,,1,Nonsyndromic Deafness
262,269,Undirected,1844,D54,,1,Nonsyndromic Deafness
262,270,Undirected,1845,D54,,1,Nonsyndromic Deafness
262,271,Undirected,1846,D54,,1,Nonsyndromic Deafness
262,273,Undirected,1847,D54,,1,Nonsyndromic Deafness
262,274,Undirected,1848,D54,,1,Nonsyndromic Deafness
262,275,Undirected,1849,D54,,1,Nonsyndromic Deafness
262,276,Undirected,1850,D54,,1,Nonsyndromic Deafness
262,277,Undirected,1851,D54,,1,Nonsyndromic Deafness
262,278,Undirected,1852,D54,,1,Nonsyndromic Deafness
262,279,Undirected,1853,D54,,1,Nonsyndromic Deafness
262,280,Undirected,1854,D54,,1,Nonsyndromic Deafness
262,281,Undirected,1855,D54,,1,Nonsyndromic Deafness
262,282,Undirected,1856,D54,,1,Nonsyndromic Deafness
262,283,Undirected,1857,D54,,1,Nonsyndromic Deafness
262,284,Undirected,1858,D54,,1,Nonsyndromic Deafness
262,285,Undirected,1859,D54,,1,Nonsyndromic Deafness
262,286,Undirected,1860,D54,,1,Nonsyndromic Deafness
262,287,Undirected,1861,D54,,1,Nonsyndromic Deafness
262,288,Undirected,1862,D54,,1,Nonsyndromic Deafness
262,289,Undirected,1863,D54,,1,Nonsyndromic Deafness
262,290,Undirected,1864,D54,,1,Nonsyndromic Deafness
262,291,Undirected,1865,D54,,1,Nonsyndromic Deafness
262,292,Undirected,1866,D54,,1,Nonsyndromic Deafness
262,293,Undirected,1867,D54,,1,Nonsyndromic Deafness
262,294,Undirected,1868,D54,,1,Nonsyndromic Deafness
262,295,Undirected,1869,D54,,1,Nonsyndromic Deafness
262,296,Undirected,1870,D54,,1,Nonsyndromic Deafness
262,297,Undirected,1871,D54,,1,Nonsyndromic Deafness
262,298,Undirected,1872,D54,,1,Nonsyndromic Deafness
262,299,Undirected,1873,D54,,1,Nonsyndromic Deafness
262,300,Undirected,1874,D54,,1,Nonsyndromic Deafness
262,301,Undirected,1875,D54,,1,Nonsyndromic Deafness
262,302,Undirected,1876,D54,,1,Nonsyndromic Deafness
262,303,Undirected,1877,D54,,1,Nonsyndromic Deafness
263,264,Undirected,1878,D54,,1,Nonsyndromic Deafness
263,265,Undirected,1879,D54,,1,Nonsyndromic Deafness
263,266,Undirected,1880,D54,,1,Nonsyndromic Deafness
263,267,Undirected,1881,D54,,1,Nonsyndromic Deafness
263,268,Undirected,1882,D54,,1,Nonsyndromic Deafness
263,269,Undirected,1883,D54,,1,Nonsyndromic Deafness
263,270,Undirected,1884,D54,,1,Nonsyndromic Deafness
263,271,Undirected,1885,D54,,1,Nonsyndromic Deafness
263,273,Undirected,1886,D54,,1,Nonsyndromic Deafness
263,274,Undirected,1887,D54,,1,Nonsyndromic Deafness
263,275,Undirected,1888,D54,,1,Nonsyndromic Deafness
263,276,Undirected,1889,D54,,1,Nonsyndromic Deafness
263,277,Undirected,1890,D54,,1,Nonsyndromic Deafness
263,278,Undirected,1891,D54,,1,Nonsyndromic Deafness
263,279,Undirected,1892,D54,,1,Nonsyndromic Deafness
263,280,Undirected,1893,D54,,1,Nonsyndromic Deafness
263,281,Undirected,1894,D54,,1,Nonsyndromic Deafness
263,282,Undirected,1895,D54,,1,Nonsyndromic Deafness
263,283,Undirected,1896,D54,,1,Nonsyndromic Deafness
263,284,Undirected,1897,D54,,1,Nonsyndromic Deafness
263,285,Undirected,1898,D54,,1,Nonsyndromic Deafness
263,286,Undirected,1899,D54,,1,Nonsyndromic Deafness
263,287,Undirected,1900,D54,,1,Nonsyndromic Deafness
263,288,Undirected,1901,D54,,1,Nonsyndromic Deafness
263,289,Undirected,1902,D54,,1,Nonsyndromic Deafness
263,290,Undirected,1903,D54,,1,Nonsyndromic Deafness
263,291,Undirected,1904,D54,,1,Nonsyndromic Deafness
263,292,Undirected,1905,D54,,1,Nonsyndromic Deafness
263,293,Undirected,1906,D54,,1,Nonsyndromic Deafness
263,294,Undirected,1907,D54,,1,Nonsyndromic Deafness
263,295,Undirected,1908,D54,,1,Nonsyndromic Deafness
263,296,Undirected,1909,D54,,1,Nonsyndromic Deafness
263,297,Undirected,1910,D54,,1,Nonsyndromic Deafness
263,298,Undirected,1911,D54,,1,Nonsyndromic Deafness
263,299,Undirected,1912,D54,,1,Nonsyndromic Deafness
263,300,Undirected,1913,D54,,1,Nonsyndromic Deafness
263,301,Undirected,1914,D54,,1,Nonsyndromic Deafness
263,302,Undirected,1915,D54,,1,Nonsyndromic Deafness
263,303,Undirected,1916,D54,,1,Nonsyndromic Deafness
264,265,Undirected,1917,D54,,1,Nonsyndromic Deafness
264,266,Undirected,1918,D54,,1,Nonsyndromic Deafness
264,267,Undirected,1919,D54,,1,Nonsyndromic Deafness
